Election_ID,account_id,candidate_account_id,Profit_demand,Stakes,Status,Remarks
2,node_0146,node_0404,0.57,2273,active,voter (Total-weighted random choice)
2,node_0147,node_0305,1.44,8095,active,voter (Total-weighted random choice)
2,node_0148,node_0084,0.76,7032,active,voter (Total-weighted random choice)
2,node_0149,node_0290,0.97,6956,active,voter (Total-weighted random choice)
2,node_0150,node_0347,1.37,2465,active,voter (Total-weighted random choice)
2,node_0151,node_0021,1.37,2365,active,voter (Total-weighted random choice)
2,node_0152,node_0084,0.51,2833,active,voter (Total-weighted random choice)
2,node_0153,node_0297,1.19,970,active,voter (Total-weighted random choice)
2,node_0154,node_0025,1.16,8222,active,voter (Total-weighted random choice)
2,node_0155,node_0269,1.21,8340,active,voter (Total-weighted random choice)
2,node_0156,node_0435,1.08,6226,active,voter (Total-weighted random choice)
2,node_0157,node_0015,0.73,9013,active,voter (Total-weighted random choice)
2,node_0158,node_0479,1.10,8218,active,voter (Total-weighted random choice)
2,node_0159,node_0319,1.34,3801,active,voter (Total-weighted random choice)
2,node_0160,node_0160,1.00,4773,active,self-vote (candidate self-stake)
2,node_0161,node_0116,1.11,4777,active,voter (Total-weighted random choice)
2,node_0162,node_0290,1.43,4553,active,voter (Total-weighted random choice)
2,node_0163,node_0025,1.34,2222,active,voter (Total-weighted random choice)
2,node_0164,node_0422,0.94,2491,active,voter (Total-weighted random choice)
2,node_0165,node_0386,0.84,6804,active,voter (Total-weighted random choice)
2,node_0166,node_0401,1.43,5734,active,voter (Total-weighted random choice)
2,node_0167,node_0290,1.02,5988,active,voter (Total-weighted random choice)
2,node_0168,node_0239,1.24,9187,active,voter (Total-weighted random choice)
2,node_0169,node_0290,1.40,5355,active,voter (Total-weighted random choice)
2,node_0170,node_0336,1.07,7949,active,voter (Total-weighted random choice)
2,node_0171,node_0285,1.37,8421,active,voter (Total-weighted random choice)
2,node_0172,node_0401,0.91,7848,active,voter (Total-weighted random choice)
2,node_0173,node_0439,0.96,7180,active,voter (Total-weighted random choice)
2,node_0174,node_0480,0.98,2210,active,voter (Total-weighted random choice)
2,node_0175,node_0124,1.07,6290,active,voter (Total-weighted random choice)
2,node_0176,node_0015,0.77,1639,active,voter (Total-weighted random choice)
2,node_0177,node_0347,0.79,8411,active,voter (Total-weighted random choice)
2,node_0178,node_0114,1.37,6867,active,voter (Total-weighted random choice)
2,node_0179,node_0160,1.36,5584,active,voter (Total-weighted random choice)
2,node_0180,node_0239,1.20,5679,active,voter (Total-weighted random choice)
2,node_0181,node_0347,1.22,4658,active,voter (Total-weighted random choice)
2,node_0182,node_0386,1.37,498,rejected,voter (Total-weighted random choice)
2,node_0183,node_0067,0.94,5971,active,voter (Total-weighted random choice)
2,node_0184,node_0479,1.42,749,active,voter (Total-weighted random choice)
2,node_0185,node_0269,1.36,3662,active,voter (Total-weighted random choice)
2,node_0186,node_0269,0.82,3893,active,voter (Total-weighted random choice)
2,node_0187,node_0048,0.95,9611,active,voter (Total-weighted random choice)
2,node_0188,node_0354,1.25,3767,active,voter (Total-weighted random choice)
2,node_0189,node_0435,1.40,10966,active,voter (Total-weighted random choice)
2,node_0190,node_0041,0.57,2466,active,voter (Total-weighted random choice)
2,node_0191,node_0048,0.61,9595,active,voter (Total-weighted random choice)
2,node_0192,node_0435,1.24,9411,active,voter (Total-weighted random choice)
2,node_0193,node_0333,0.98,6994,active,voter (Total-weighted random choice)
2,node_0194,node_0297,1.04,1891,active,voter (Total-weighted random choice)
2,node_0195,node_0333,0.59,1330,active,voter (Total-weighted random choice)
2,node_0196,node_0439,1.05,10647,active,voter (Total-weighted random choice)
2,node_0197,node_0333,0.68,6127,active,voter (Total-weighted random choice)
2,node_0198,node_0386,1.17,1166,active,voter (Total-weighted random choice)
2,node_0199,node_0461,1.46,179,active,voter (Total-weighted random choice)
2,node_0200,node_0248,0.88,1916,active,voter (Total-weighted random choice)
2,node_0201,node_0439,1.34,8700,rejected,voter (Total-weighted random choice)
2,node_0202,node_0435,1.16,3288,active,voter (Total-weighted random choice)
2,node_0203,node_0404,1.01,8203,active,voter (Total-weighted random choice)
2,node_0204,node_0116,0.54,7483,active,voter (Total-weighted random choice)
2,node_0205,node_0143,1.08,5749,active,voter (Total-weighted random choice)
2,node_0206,node_0143,1.23,3676,active,voter (Total-weighted random choice)
2,node_0207,node_0319,1.28,8526,active,voter (Total-weighted random choice)
2,node_0208,node_0144,0.72,5434,active,voter (Total-weighted random choice)
2,node_0209,node_0067,0.70,3129,active,voter (Total-weighted random choice)
2,node_0210,node_0226,1.28,4687,active,voter (Total-weighted random choice)
2,node_0211,node_0333,1.24,8987,active,voter (Total-weighted random choice)
2,node_0212,node_0285,1.35,1402,active,voter (Total-weighted random choice)
2,node_0213,node_0041,1.31,7629,active,voter (Total-weighted random choice)
2,node_0214,node_0074,0.73,7955,active,voter (Total-weighted random choice)
2,node_0215,node_0226,1.32,7781,active,voter (Total-weighted random choice)
2,node_0216,node_0216,1.00,3960,active,self-vote (candidate self-stake)
2,node_0217,node_0290,1.13,4916,active,voter (Total-weighted random choice)
2,node_0218,node_0439,0.78,7472,active,voter (Total-weighted random choice)
2,node_0219,node_0401,0.57,6908,active,voter (Total-weighted random choice)
2,node_0220,node_0239,1.29,5690,active,voter (Total-weighted random choice)
2,node_0221,node_0347,1.09,5382,active,voter (Total-weighted random choice)
2,node_0222,node_0439,1.09,3651,active,voter (Total-weighted random choice)
2,node_0223,node_0223,1.00,2365,active,self-vote (candidate self-stake)
2,node_0224,node_0067,1.13,4203,active,voter (Total-weighted random choice)
2,node_0225,node_0336,1.40,1863,active,voter (Total-weighted random choice)
2,node_0226,node_0226,1.00,3758,active,self-vote (candidate self-stake)
2,node_0227,node_0347,0.68,103,active,voter (Total-weighted random choice)
2,node_0228,node_0285,0.92,3769,active,voter (Total-weighted random choice)
2,node_0229,node_0248,0.57,8549,active,voter (Total-weighted random choice)
2,node_0230,node_0386,1.15,7512,active,voter (Total-weighted random choice)
2,node_0231,node_0048,1.06,10521,active,voter (Total-weighted random choice)
2,node_0232,node_0435,0.52,6641,active,voter (Total-weighted random choice)
2,node_0233,node_0479,0.67,3946,active,voter (Total-weighted random choice)
2,node_0234,node_0363,0.98,1359,active,voter (Total-weighted random choice)
2,node_0235,node_0160,1.26,8260,active,voter (Total-weighted random choice)
2,node_0236,node_0404,1.03,1874,active,voter (Total-weighted random choice)
2,node_0237,node_0216,0.61,1377,active,voter (Total-weighted random choice)
2,node_0238,node_0143,0.77,9065,active,voter (Total-weighted random choice)
2,node_0239,node_0239,1.00,8822,active,self-vote (candidate self-stake)
2,node_0240,node_0354,0.84,5211,active,voter (Total-weighted random choice)
2,node_0241,node_0114,1.43,4812,active,voter (Total-weighted random choice)
2,node_0242,node_0116,0.91,1511,active,voter (Total-weighted random choice)
2,node_0243,node_0239,1.13,3403,active,voter (Total-weighted random choice)
2,node_0244,node_0143,1.47,2172,active,voter (Total-weighted random choice)
2,node_0245,node_0439,0.71,2453,active,voter (Total-weighted random choice)
2,node_0246,node_0404,0.70,10163,active,voter (Total-weighted random choice)
2,node_0247,node_0226,0.89,3375,active,voter (Total-weighted random choice)
2,node_0248,node_0248,1.00,7333,active,self-vote (candidate self-stake)
2,node_0249,node_0333,1.49,3613,rejected,voter (Total-weighted random choice)
2,node_0250,node_0067,1.21,6996,active,voter (Total-weighted random choice)
2,node_0251,node_0347,0.74,3332,active,voter (Total-weighted random choice)
2,node_0252,node_0084,1.00,944,active,voter (Total-weighted random choice)
2,node_0253,node_0386,0.56,11420,active,voter (Total-weighted random choice)
2,node_0254,node_0480,1.14,7403,active,voter (Total-weighted random choice)
2,node_0255,node_0114,0.61,7653,active,voter (Total-weighted random choice)
2,node_0256,node_0388,1.18,7223,active,voter (Total-weighted random choice)
2,node_0257,node_0422,0.77,7482,active,voter (Total-weighted random choice)
2,node_0258,node_0084,0.86,193,active,voter (Total-weighted random choice)
2,node_0259,node_0290,1.27,4508,active,voter (Total-weighted random choice)
2,node_0260,node_0386,0.66,7254,active,voter (Total-weighted random choice)
2,node_0261,node_0435,1.16,5518,active,voter (Total-weighted random choice)
2,node_0262,node_0262,1.00,8263,active,self-vote (candidate self-stake)
2,node_0263,node_0248,1.43,6805,active,voter (Total-weighted random choice)
2,node_0264,node_0239,0.95,1880,active,voter (Total-weighted random choice)
2,node_0265,node_0336,1.21,7241,active,voter (Total-weighted random choice)
2,node_0266,node_0015,1.19,7220,active,voter (Total-weighted random choice)
2,node_0267,node_0041,1.40,7595,active,voter (Total-weighted random choice)
2,node_0268,node_0305,1.45,5287,active,voter (Total-weighted random choice)
2,node_0269,node_0269,1.00,7981,active,self-vote (candidate self-stake)
2,node_0270,node_0066,0.63,8923,active,voter (Total-weighted random choice)
2,node_0271,node_0067,0.95,2979,active,voter (Total-weighted random choice)
2,node_0272,node_0226,0.77,7451,active,voter (Total-weighted random choice)
2,node_0273,node_0025,1.48,4362,active,voter (Total-weighted random choice)
2,node_0274,node_0319,1.18,8011,active,voter (Total-weighted random choice)
2,node_0275,node_0160,1.03,2196,active,voter (Total-weighted random choice)
2,node_0276,node_0116,0.93,2860,active,voter (Total-weighted random choice)
2,node_0277,node_0386,1.22,9017,active,voter (Total-weighted random choice)
2,node_0278,node_0401,0.79,1850,active,voter (Total-weighted random choice)
2,node_0279,node_0481,0.87,4054,active,voter (Total-weighted random choice)
2,node_0280,node_0114,0.86,8073,active,voter (Total-weighted random choice)
2,node_0281,node_0269,0.53,8760,active,voter (Total-weighted random choice)
2,node_0282,node_0333,0.77,8238,active,voter (Total-weighted random choice)
2,node_0283,node_0401,0.63,2455,active,voter (Total-weighted random choice)
2,node_0284,node_0269,0.77,262,active,voter (Total-weighted random choice)
2,node_0285,node_0285,1.00,5424,active,self-vote (candidate self-stake)
2,node_0286,node_0025,0.85,415,active,voter (Total-weighted random choice)
2,node_0287,node_0116,1.22,8943,active,voter (Total-weighted random choice)
2,node_0288,node_0025,1.05,2819,active,voter (Total-weighted random choice)
2,node_0289,node_0041,0.60,5675,active,voter (Total-weighted random choice)
2,node_0290,node_0290,1.00,8083,active,self-vote (candidate self-stake)
2,node_0291,node_0354,1.33,3934,active,voter (Total-weighted random choice)
2,node_0292,node_0401,0.92,7497,active,voter (Total-weighted random choice)
2,node_0293,node_0354,0.69,5729,active,voter (Total-weighted random choice)
2,node_0294,node_0480,1.26,8978,active,voter (Total-weighted random choice)
2,node_0295,node_0480,1.45,7664,active,voter (Total-weighted random choice)
2,node_0296,node_0299,1.19,1927,active,voter (Total-weighted random choice)
2,node_0297,node_0297,1.00,1539,active,self-vote (candidate self-stake)
2,node_0298,node_0143,0.74,186,active,voter (Total-weighted random choice)
2,node_0299,node_0299,1.00,2179,active,self-vote (candidate self-stake)
2,node_0300,node_0114,0.81,6044,active,voter (Total-weighted random choice)
2,node_0301,node_0336,0.86,405,active,voter (Total-weighted random choice)
2,node_0302,node_0404,0.67,5308,active,voter (Total-weighted random choice)
2,node_0303,node_0143,1.00,8030,active,voter (Total-weighted random choice)
2,node_0304,node_0084,0.73,3801,active,voter (Total-weighted random choice)
2,node_0305,node_0305,1.00,4588,active,self-vote (candidate self-stake)
2,node_0306,node_0144,1.46,1437,active,voter (Total-weighted random choice)
2,node_0307,node_0048,1.36,7594,active,voter (Total-weighted random choice)
2,node_0308,node_0481,0.53,640,active,voter (Total-weighted random choice)
2,node_0309,node_0363,1.04,4977,active,voter (Total-weighted random choice)
2,node_0310,node_0160,1.24,2425,active,voter (Total-weighted random choice)
2,node_0311,node_0226,0.96,8619,active,voter (Total-weighted random choice)
2,node_0312,node_0404,0.98,3130,active,voter (Total-weighted random choice)
2,node_0313,node_0285,0.75,4197,active,voter (Total-weighted random choice)
2,node_0314,node_0160,0.77,3313,active,voter (Total-weighted random choice)
2,node_0315,node_0347,0.79,6863,active,voter (Total-weighted random choice)
2,node_0316,node_0386,0.82,7605,active,voter (Total-weighted random choice)
2,node_0317,node_0144,1.10,760,active,voter (Total-weighted random choice)
2,node_0318,node_0479,0.79,9444,active,voter (Total-weighted random choice)
2,node_0319,node_0319,1.00,4582,active,self-vote (candidate self-stake)
2,node_0320,node_0439,0.58,2848,active,voter (Total-weighted random choice)
2,node_0321,node_0321,1.00,1942,active,self-vote (candidate self-stake)
2,node_0322,node_0021,1.37,9371,active,voter (Total-weighted random choice)
2,node_0323,node_0025,1.08,303,active,voter (Total-weighted random choice)
2,node_0324,node_0269,1.06,5555,active,voter (Total-weighted random choice)
2,node_0325,node_0226,0.91,10366,active,voter (Total-weighted random choice)
2,node_0326,node_0319,0.63,2925,active,voter (Total-weighted random choice)
2,node_0327,node_0226,1.11,3090,active,voter (Total-weighted random choice)
2,node_0328,node_0114,0.79,2067,active,voter (Total-weighted random choice)
2,node_0329,node_0401,1.28,5384,active,voter (Total-weighted random choice)
2,node_0330,node_0248,1.17,9572,active,voter (Total-weighted random choice)
2,node_0331,node_0226,1.39,1570,active,voter (Total-weighted random choice)
2,node_0332,node_0480,1.07,6449,active,voter (Total-weighted random choice)
2,node_0333,node_0333,1.00,8489,active,self-vote (candidate self-stake)
2,node_0334,node_0269,1.11,8743,active,voter (Total-weighted random choice)
2,node_0335,node_0335,1.00,2143,active,self-vote (candidate self-stake)
2,node_0336,node_0336,1.00,4670,active,self-vote (candidate self-stake)
2,node_0337,node_0041,0.73,1894,active,voter (Total-weighted random choice)
2,node_0338,node_0386,0.85,2725,active,voter (Total-weighted random choice)
2,node_0339,node_0124,0.71,5805,active,voter (Total-weighted random choice)
2,node_0340,node_0401,0.86,2285,active,voter (Total-weighted random choice)
2,node_0341,node_0333,0.71,4482,active,voter (Total-weighted random choice)
2,node_0342,node_0248,0.80,6313,active,voter (Total-weighted random choice)
2,node_0343,node_0248,0.64,10359,active,voter (Total-weighted random choice)
2,node_0344,node_0336,0.75,1797,active,voter (Total-weighted random choice)
2,node_0345,node_0479,1.02,144,active,voter (Total-weighted random choice)
2,node_0346,node_0021,0.95,3354,active,voter (Total-weighted random choice)
2,node_0347,node_0347,1.00,4795,active,self-vote (candidate self-stake)
2,node_0348,node_0336,0.87,1592,active,voter (Total-weighted random choice)
2,node_0349,node_0067,0.73,4437,active,voter (Total-weighted random choice)
2,node_0350,node_0333,0.61,1194,active,voter (Total-weighted random choice)
2,node_0351,node_0481,0.52,6449,active,voter (Total-weighted random choice)
2,node_0352,node_0144,1.18,9414,active,voter (Total-weighted random choice)
2,node_0353,node_0116,1.43,7605,rejected,voter (Total-weighted random choice)
2,node_0354,node_0354,1.00,6715,active,self-vote (candidate self-stake)
2,node_0355,node_0404,1.35,383,active,voter (Total-weighted random choice)
2,node_0356,node_0462,0.92,7296,active,voter (Total-weighted random choice)
2,node_0357,node_0025,0.89,6872,active,voter (Total-weighted random choice)
2,node_0358,node_0048,1.30,8164,active,voter (Total-weighted random choice)
2,node_0359,node_0354,1.06,951,active,voter (Total-weighted random choice)
2,node_0360,node_0479,0.74,2247,active,voter (Total-weighted random choice)
2,node_0361,node_0116,0.93,2057,active,voter (Total-weighted random choice)
2,node_0362,node_0480,0.57,634,active,voter (Total-weighted random choice)
2,node_0363,node_0363,1.00,2565,active,self-vote (candidate self-stake)
2,node_0364,node_0461,1.00,1401,active,voter (Total-weighted random choice)
2,node_0365,node_0388,0.97,9998,active,voter (Total-weighted random choice)
2,node_0366,node_0116,1.41,5317,active,voter (Total-weighted random choice)
2,node_0367,node_0025,1.36,5725,active,voter (Total-weighted random choice)
2,node_0368,node_0333,1.13,1779,active,voter (Total-weighted random choice)
2,node_0369,node_0116,1.48,2460,rejected,voter (Total-weighted random choice)
2,node_0370,node_0223,1.35,2735,active,voter (Total-weighted random choice)
2,node_0371,node_0269,0.92,9974,active,voter (Total-weighted random choice)
2,node_0372,node_0363,0.74,4904,active,voter (Total-weighted random choice)
2,node_0373,node_0481,0.77,7757,active,voter (Total-weighted random choice)
2,node_0374,node_0144,1.06,7310,active,voter (Total-weighted random choice)
2,node_0375,node_0074,0.83,9871,active,voter (Total-weighted random choice)
2,node_0376,node_0333,0.85,9977,active,voter (Total-weighted random choice)
2,node_0377,node_0124,1.09,8448,active,voter (Total-weighted random choice)
2,node_0378,node_0290,0.59,1744,active,voter (Total-weighted random choice)
2,node_0379,node_0386,0.54,7417,active,voter (Total-weighted random choice)
2,node_0380,node_0084,0.90,7254,active,voter (Total-weighted random choice)
2,node_0381,node_0290,0.77,4822,active,voter (Total-weighted random choice)
2,node_0382,node_0048,0.85,1541,active,voter (Total-weighted random choice)
2,node_0383,node_0479,1.07,6054,active,voter (Total-weighted random choice)
2,node_0384,node_0347,1.47,7130,active,voter (Total-weighted random choice)
2,node_0385,node_0347,1.04,2013,active,voter (Total-weighted random choice)
2,node_0386,node_0386,1.00,8497,active,self-vote (candidate self-stake)
2,node_0387,node_0404,1.47,7680,active,voter (Total-weighted random choice)
2,node_0388,node_0388,1.00,7072,active,self-vote (candidate self-stake)
2,node_0389,node_0305,0.60,6824,active,voter (Total-weighted random choice)
2,node_0390,node_0084,1.08,4989,active,voter (Total-weighted random choice)
2,node_0391,node_0461,0.89,5942,active,voter (Total-weighted random choice)
2,node_0392,node_0404,1.42,518,active,voter (Total-weighted random choice)
2,node_0393,node_0066,0.94,1467,active,voter (Total-weighted random choice)
2,node_0394,node_0124,1.02,1981,active,voter (Total-weighted random choice)
2,node_0395,node_0479,1.01,1924,active,voter (Total-weighted random choice)
2,node_0396,node_0084,0.87,961,active,voter (Total-weighted random choice)
2,node_0397,node_0321,1.38,5479,active,voter (Total-weighted random choice)
2,node_0398,node_0116,1.46,2312,rejected,voter (Total-weighted random choice)
2,node_0399,node_0336,1.40,2314,active,voter (Total-weighted random choice)
2,node_0400,node_0319,0.54,1646,active,voter (Total-weighted random choice)
2,node_0401,node_0401,1.00,6169,active,self-vote (candidate self-stake)
2,node_0402,node_0297,0.68,4094,active,voter (Total-weighted random choice)
2,node_0403,node_0269,1.44,5205,active,voter (Total-weighted random choice)
2,node_0404,node_0404,1.00,210,active,self-vote (candidate self-stake)
2,node_0405,node_0363,1.35,8674,active,voter (Total-weighted random choice)
2,node_0406,node_0386,0.63,1823,active,voter (Total-weighted random choice)
2,node_0407,node_0262,0.65,1179,active,voter (Total-weighted random choice)
2,node_0408,node_0461,0.71,6267,active,voter (Total-weighted random choice)
2,node_0409,node_0480,1.12,2379,active,voter (Total-weighted random choice)
2,node_0410,node_0084,0.68,8924,active,voter (Total-weighted random choice)
2,node_0411,node_0144,1.11,2924,active,voter (Total-weighted random choice)
2,node_0412,node_0239,1.48,1547,active,voter (Total-weighted random choice)
2,node_0413,node_0422,1.48,8104,active,voter (Total-weighted random choice)
2,node_0414,node_0481,1.42,4383,active,voter (Total-weighted random choice)
2,node_0415,node_0354,0.50,5637,active,voter (Total-weighted random choice)
2,node_0416,node_0480,1.32,9607,active,voter (Total-weighted random choice)
2,node_0417,node_0439,0.82,12,active,voter (Total-weighted random choice)
2,node_0418,node_0404,1.00,372,active,voter (Total-weighted random choice)
2,node_0419,node_0481,1.21,2630,active,voter (Total-weighted random choice)
2,node_0420,node_0363,1.19,5123,active,voter (Total-weighted random choice)
2,node_0421,node_0226,0.93,6700,active,voter (Total-weighted random choice)
2,node_0422,node_0422,1.00,8310,active,self-vote (candidate self-stake)
2,node_0423,node_0347,0.97,871,active,voter (Total-weighted random choice)
2,node_0424,node_0363,0.89,6737,active,voter (Total-weighted random choice)
2,node_0425,node_0404,1.25,5860,active,voter (Total-weighted random choice)
2,node_0426,node_0048,1.21,7275,active,voter (Total-weighted random choice)
2,node_0427,node_0435,1.49,909,active,voter (Total-weighted random choice)
2,node_0428,node_0333,0.64,7249,active,voter (Total-weighted random choice)
2,node_0429,node_0285,1.12,1427,active,voter (Total-weighted random choice)
2,node_0430,node_0347,1.16,4103,active,voter (Total-weighted random choice)
2,node_0431,node_0124,0.92,7859,active,voter (Total-weighted random choice)
2,node_0432,node_0160,1.34,6008,active,voter (Total-weighted random choice)
2,node_0433,node_0461,0.88,797,active,voter (Total-weighted random choice)
2,node_0434,node_0067,1.27,8953,active,voter (Total-weighted random choice)
2,node_0435,node_0435,1.00,5874,active,self-vote (candidate self-stake)
2,node_0436,node_0321,1.36,4151,active,voter (Total-weighted random choice)
2,node_0437,node_0144,0.95,3174,active,voter (Total-weighted random choice)
2,node_0438,node_0388,0.57,921,active,voter (Total-weighted random choice)
2,node_0439,node_0439,1.00,7335,active,self-vote (candidate self-stake)
2,node_0440,node_0299,1.41,8870,active,voter (Total-weighted random choice)
2,node_0441,node_0067,1.03,5944,active,voter (Total-weighted random choice)
2,node_0442,node_0048,0.65,8133,active,voter (Total-weighted random choice)
2,node_0443,node_0041,1.19,4435,active,voter (Total-weighted random choice)
2,node_0444,node_0347,0.56,9853,active,voter (Total-weighted random choice)
2,node_0445,node_0439,1.38,7439,rejected,voter (Total-weighted random choice)
2,node_0446,node_0386,1.26,4553,rejected,voter (Total-weighted random choice)
2,node_0447,node_0479,0.87,8897,active,voter (Total-weighted random choice)
2,node_0448,node_0248,1.05,9815,active,voter (Total-weighted random choice)
2,node_0449,node_0479,1.30,7075,active,voter (Total-weighted random choice)
2,node_0450,node_0481,0.64,5139,active,voter (Total-weighted random choice)
2,node_0451,node_0025,1.42,70,active,voter (Total-weighted random choice)
2,node_0452,node_0336,1.37,680,active,voter (Total-weighted random choice)
2,node_0453,node_0336,1.09,441,active,voter (Total-weighted random choice)
2,node_0454,node_0285,1.30,7217,active,voter (Total-weighted random choice)
2,node_0455,node_0363,1.24,5159,active,voter (Total-weighted random choice)
2,node_0456,node_0333,1.04,5753,active,voter (Total-weighted random choice)
2,node_0457,node_0116,0.52,10741,active,voter (Total-weighted random choice)
2,node_0458,node_0074,0.64,918,active,voter (Total-weighted random choice)
2,node_0459,node_0048,0.54,3957,active,voter (Total-weighted random choice)
2,node_0460,node_0479,0.88,5934,active,voter (Total-weighted random choice)
2,node_0461,node_0461,1.00,5764,active,self-vote (candidate self-stake)
2,node_0462,node_0462,1.00,3042,active,self-vote (candidate self-stake)
2,node_0463,node_0347,1.10,5472,active,voter (Total-weighted random choice)
2,node_0464,node_0067,1.36,2014,active,voter (Total-weighted random choice)
2,node_0465,node_0386,0.94,6709,active,voter (Total-weighted random choice)
2,node_0466,node_0015,0.84,6929,active,voter (Total-weighted random choice)
2,node_0467,node_0285,1.42,6023,active,voter (Total-weighted random choice)
2,node_0468,node_0479,1.08,3477,active,voter (Total-weighted random choice)
2,node_0469,node_0041,0.91,2217,active,voter (Total-weighted random choice)
2,node_0470,node_0422,0.58,8938,active,voter (Total-weighted random choice)
2,node_0471,node_0160,0.53,4972,active,voter (Total-weighted random choice)
2,node_0472,node_0386,0.57,11501,active,voter (Total-weighted random choice)
2,node_0473,node_0462,1.20,3079,active,voter (Total-weighted random choice)
2,node_0474,node_0297,0.56,7284,active,voter (Total-weighted random choice)
2,node_0475,node_0124,0.99,4097,active,voter (Total-weighted random choice)
2,node_0476,node_0321,1.12,9118,active,voter (Total-weighted random choice)
2,node_0477,node_0124,1.19,5265,active,voter (Total-weighted random choice)
2,node_0478,node_0269,0.75,3003,active,voter (Total-weighted random choice)
2,node_0479,node_0479,1.00,7346,active,self-vote (candidate self-stake)
2,node_0480,node_0480,1.00,10389,active,self-vote (candidate self-stake)
2,node_0481,node_0481,1.00,3757,active,self-vote (candidate self-stake)
2,node_0482,node_0116,0.53,3609,active,voter (Total-weighted random choice)
2,node_0483,node_0363,1.42,5846,active,voter (Total-weighted random choice)
2,node_0484,node_0041,1.22,9646,active,voter (Total-weighted random choice)
2,node_0485,node_0336,0.84,1677,active,voter (Total-weighted random choice)
2,node_0486,node_0084,0.89,8365,active,voter (Total-weighted random choice)
2,node_0487,node_0015,0.74,7933,active,voter (Total-weighted random choice)
2,node_0488,node_0435,1.01,7502,active,voter (Total-weighted random choice)
2,node_0489,node_0347,0.71,7224,active,voter (Total-weighted random choice)
2,node_0490,node_0021,1.26,3616,active,voter (Total-weighted random choice)
2,node_0491,node_0480,0.94,5297,active,voter (Total-weighted random choice)
2,node_0492,node_0066,0.81,1953,active,voter (Total-weighted random choice)
2,node_0493,node_0333,1.16,2366,active,voter (Total-weighted random choice)
2,node_0494,node_0333,0.98,8046,active,voter (Total-weighted random choice)
2,node_0495,node_0439,1.03,7440,active,voter (Total-weighted random choice)
2,node_0496,node_0404,1.30,1413,active,voter (Total-weighted random choice)
2,node_0497,node_0084,1.13,2569,active,voter (Total-weighted random choice)
2,node_0498,node_0297,0.68,1860,active,voter (Total-weighted random choice)
2,node_0499,node_0066,1.46,4495,active,voter (Total-weighted random choice)
2,node_0500,node_0160,1.06,6806,active,voter (Total-weighted random choice)
3,node_0001,node_0001,1.00,1225,active,self-vote (candidate self-stake)
3,node_0002,node_0229,1.46,4224,active,voter (Total-weighted random choice)
3,node_0003,node_0330,0.78,9497,active,voter (Total-weighted random choice)
3,node_0004,node_0017,1.29,854,active,voter (Total-weighted random choice)
3,node_0005,node_0164,1.35,3768,active,voter (Total-weighted random choice)
3,node_0006,node_0330,0.60,9005,active,voter (Total-weighted random choice)
3,node_0007,node_0233,0.79,3580,active,voter (Total-weighted random choice)
3,node_0008,node_0280,0.89,260,active,voter (Total-weighted random choice)
3,node_0009,node_0277,0.90,6969,active,voter (Total-weighted random choice)
3,node_0010,node_0368,0.85,5120,active,voter (Total-weighted random choice)
3,node_0011,node_0185,1.15,1289,active,voter (Total-weighted random choice)
3,node_0012,node_0368,0.78,5591,active,voter (Total-weighted random choice)
3,node_0013,node_0152,0.57,723,active,voter (Total-weighted random choice)
3,node_0014,node_0014,1.00,7392,active,self-vote (candidate self-stake)
3,node_0015,node_0351,0.93,4347,active,voter (Total-weighted random choice)
3,node_0016,node_0260,1.14,887,active,voter (Total-weighted random choice)
3,node_0017,node_0017,1.00,1196,active,self-vote (candidate self-stake)
3,node_0018,node_0370,0.82,6252,active,voter (Total-weighted random choice)
3,node_0019,node_0174,0.60,1962,active,voter (Total-weighted random choice)
3,node_0020,node_0277,0.62,4895,active,voter (Total-weighted random choice)
3,node_0021,node_0034,1.00,1511,active,voter (Total-weighted random choice)
3,node_0022,node_0287,1.05,2093,active,voter (Total-weighted random choice)
3,node_0023,node_0356,1.15,8989,active,voter (Total-weighted random choice)
3,node_0024,node_0448,1.25,531,active,voter (Total-weighted random choice)
3,node_0025,node_0185,1.28,5427,active,voter (Total-weighted random choice)
3,node_0026,node_0174,0.91,4982,active,voter (Total-weighted random choice)
3,node_0027,node_0356,1.39,3151,active,voter (Total-weighted random choice)
3,node_0028,node_0164,1.41,7541,active,voter (Total-weighted random choice)
3,node_0029,node_0229,0.98,4538,active,voter (Total-weighted random choice)
3,node_0030,node_0001,0.85,10512,active,voter (Total-weighted random choice)
3,node_0031,node_0460,0.59,5812,active,voter (Total-weighted random choice)
3,node_0032,node_0032,1.00,8308,active,self-vote (candidate self-stake)
3,node_0033,node_0356,0.52,1210,active,voter (Total-weighted random choice)
3,node_0034,node_0034,1.00,7215,active,self-vote (candidate self-stake)
3,node_0035,node_0164,0.59,6338,active,voter (Total-weighted random choice)
3,node_0036,node_0017,0.78,8731,active,voter (Total-weighted random choice)
3,node_0037,node_0277,0.72,940,active,voter (Total-weighted random choice)
3,node_0038,node_0368,0.87,6131,active,voter (Total-weighted random choice)
3,node_0039,node_0351,0.52,3825,active,voter (Total-weighted random choice)
3,node_0040,node_0350,1.15,8824,active,voter (Total-weighted random choice)
3,node_0041,node_0358,1.15,4501,active,voter (Total-weighted random choice)
3,node_0042,node_0356,0.65,2506,active,voter (Total-weighted random choice)
3,node_0043,node_0358,0.53,8237,active,voter (Total-weighted random choice)
3,node_0044,node_0117,1.26,10707,active,voter (Total-weighted random choice)
