Block_id,type,account_id,Election_id,round_id,Total_rewards
block_0607,PDDPoS,node_0311,3,1,629
block_0608,PDDPoS,node_0123,3,1,721
block_0609,PDDPoS,node_0381,3,1,778
block_0610,PDDPoS,node_0500,3,1,778
block_0611,PDDPoS,node_0007,3,1,775
block_0612,PDDPoS,node_0327,3,1,574
block_0613,PDDPoS,node_0036,3,1,645
block_0614,PDDPoS,node_0263,3,1,778
block_0615,PDDPoS,node_0373,3,1,733
block_0616,PDDPoS,node_0093,3,1,659
block_0617,PDDPoS,node_0170,3,1,641
block_0618,PDDPoS,node_0472,3,1,668
block_0619,PDDPoS,node_0495,3,1,776
block_0620,PDDPoS,node_0211,3,1,645
block_0621,PDDPoS,node_0277,3,1,545
block_0622,PDDPoS,node_0330,3,1,776
block_0623,PDDPoS,node_0358,3,1,538
block_0624,PDDPoS,node_0138,3,1,653
block_0625,PDDPoS,node_0107,3,1,603
block_0626,PDDPoS,node_0322,3,1,706
block_0627,PDDPoS,node_0166,3,1,645
block_0628,PDDPoS,node_0440,3,1,720
block_0629,PDDPoS,node_0096,3,1,775
block_0630,PDDPoS,node_0201,3,1,774
block_0631,PDDPoS,node_0104,3,2,757
block_0632,PDDPoS,node_0261,3,2,772
block_0633,PDDPoS,node_0439,3,2,538
block_0634,PDDPoS,node_0280,3,2,708
block_0635,PDDPoS,node_0486,3,2,528
block_0636,PDDPoS,node_0484,3,2,731
block_0637,PDDPoS,node_0311,3,2,675
block_0638,PDDPoS,node_0123,3,2,689
block_0639,PDDPoS,node_0381,3,2,616
block_0640,PDDPoS,node_0500,3,2,769
block_0641,PDDPoS,node_0007,3,2,645
block_0642,PDDPoS,node_0327,3,2,702
block_0643,PDDPoS,node_0036,3,2,697
block_0644,PDDPoS,node_0263,3,2,701
block_0645,PDDPoS,node_0373,3,2,774
block_0646,PDDPoS,node_0093,3,2,559
block_0647,PDDPoS,node_0170,3,2,572
block_0648,PDDPoS,node_0472,3,2,585
block_0649,PDDPoS,node_0495,3,2,687
block_0650,PDDPoS,node_0211,3,2,735
block_0651,PDDPoS,node_0277,3,2,541
block_0652,PDDPoS,node_0330,3,2,543
block_0653,PDDPoS,node_0358,3,2,740
block_0654,PDDPoS,node_0138,3,2,651
block_0655,PDDPoS,node_0107,3,2,533
block_0656,PDDPoS,node_0166,3,2,685
block_0657,PDDPoS,node_0166,3,2,775
block_0658,PDDPoS,node_0440,3,2,753
block_0659,PDDPoS,node_0096,3,2,550
block_0660,PDDPoS,node_0201,3,2,777
block_0661,PDDPoS,node_0104,3,3,564
block_0662,PDDPoS,node_0261,3,3,618
block_0663,PDDPoS,node_0439,3,3,636
block_0664,PDDPoS,node_0280,3,3,527
block_0665,PDDPoS,node_0486,3,3,614
block_0666,PDDPoS,node_0484,3,3,669
block_0667,PDDPoS,node_0311,3,3,531
block_0668,PDDPoS,node_0123,3,3,545
block_0669,PDDPoS,node_0381,3,3,691
block_0670,PDDPoS,node_0500,3,3,756
block_0671,PDDPoS,node_0007,3,3,559
block_0672,PDDPoS,node_0327,3,3,655
block_0673,PDDPoS,node_0036,3,3,770
block_0674,PDDPoS,node_0263,3,3,633
block_0675,PDDPoS,node_0373,3,3,662
block_0676,PDDPoS,node_0093,3,3,534
block_0677,PDDPoS,node_0170,3,3,710
block_0678,PDDPoS,node_0495,3,3,582
block_0679,PDDPoS,node_0495,3,3,534
block_0680,PDDPoS,node_0211,3,3,680
block_0681,PDDPoS,node_0277,3,3,543
block_0682,PDDPoS,node_0330,3,3,592
block_0683,PDDPoS,node_0358,3,3,622
block_0684,PDDPoS,node_0138,3,3,774
block_0685,PDDPoS,node_0107,3,3,775
block_0686,PDDPoS,node_0356,3,3,573
block_0687,PDDPoS,node_0166,3,3,754
block_0688,PDDPoS,node_0440,3,3,572
block_0689,PDDPoS,node_0096,3,3,638
block_0690,PDDPoS,node_0201,3,3,702
block_0691,PDDPoS,node_0104,3,4,673
block_0692,PDDPoS,node_0261,3,4,602
block_0693,PDDPoS,node_0439,3,4,762
block_0694,PDDPoS,node_0280,3,4,769
block_0695,PDDPoS,node_0486,3,4,772
block_0696,PDDPoS,node_0484,3,4,685
block_0697,PDDPoS,node_0311,3,4,775
block_0698,PDDPoS,node_0123,3,4,705
block_0699,PDDPoS,node_0381,3,4,770
block_0700,PDDPoS,node_0500,3,4,770
block_0701,PDDPoS,node_0007,3,4,702
block_0702,PDDPoS,node_0327,3,4,775
block_0703,PDDPoS,node_0036,3,4,548
block_0704,PDDPoS,node_0263,3,4,775
block_0705,PDDPoS,node_0373,3,4,587
block_0706,PDDPoS,node_0093,3,4,775
block_0707,PDDPoS,node_0170,3,4,761
block_0708,PDDPoS,node_0238,3,4,606
block_0709,PDDPoS,node_0495,3,4,626
block_0710,PDDPoS,node_0211,3,4,543
block_0711,PDDPoS,node_0277,3,4,684
block_0712,PDDPoS,node_0330,3,4,776
block_0713,PDDPoS,node_0358,3,4,682
block_0714,PDDPoS,node_0138,3,4,662
block_0715,PDDPoS,node_0107,3,4,623
block_0716,PDDPoS,node_0356,3,4,777
block_0717,PDDPoS,node_0166,3,4,778
block_0718,PDDPoS,node_0440,3,4,594
block_0719,PDDPoS,node_0096,3,4,773
block_0720,PDDPoS,node_0201,3,4,580
block_0721,PDDPoS,node_0104,3,5,772
block_0722,PDDPoS,node_0261,3,5,775
block_0723,PDDPoS,node_0439,3,5,741
block_0724,PDDPoS,node_0280,3,5,776
block_0725,PDDPoS,node_0486,3,5,706
block_0726,PDDPoS,node_0484,3,5,735
block_0727,PDDPoS,node_0311,3,5,676
block_0728,PDDPoS,node_0123,3,5,554
block_0729,PDDPoS,node_0381,3,5,772
block_0730,PDDPoS,node_0500,3,5,764
block_0731,PDDPoS,node_0461,3,5,777
block_0732,PDDPoS,node_0327,3,5,550
block_0733,PDDPoS,node_0045,3,5,719
block_0734,PDDPoS,node_0263,3,5,544
block_0735,PDDPoS,node_0373,3,5,674
block_0736,PDDPoS,node_0093,3,5,526
block_0737,PDDPoS,node_0170,3,5,734
block_0738,PDDPoS,node_0238,3,5,597
block_0739,PDDPoS,node_0495,3,5,716
block_0740,PDDPoS,node_0211,3,5,776
block_0741,PDDPoS,node_0277,3,5,731
block_0742,PDDPoS,node_0358,3,5,763
block_0743,PDDPoS,node_0358,3,5,774
block_0744,PDDPoS,node_0138,3,5,673
block_0745,PDDPoS,node_0107,3,5,638
block_0746,PDDPoS,node_0356,3,5,648
block_0747,PDDPoS,node_0166,3,5,776
block_0748,PDDPoS,node_0440,3,5,696
block_0749,PDDPoS,node_0096,3,5,723
block_0750,PDDPoS,node_0201,3,5,751
block_0751,PDDPoS,node_0104,3,6,774
block_0752,PDDPoS,node_0001,3,6,629
block_0753,PDDPoS,node_0199,3,6,611
block_0754,PDDPoS,node_0280,3,6,588
block_0755,PDDPoS,node_0486,3,6,776
block_0756,PDDPoS,node_0484,3,6,720
block_0757,PDDPoS,node_0311,3,6,768
block_0758,PDDPoS,node_0123,3,6,593
block_0759,PDDPoS,node_0381,3,6,777
block_0760,PDDPoS,node_0500,3,6,776
block_0761,PDDPoS,node_0461,3,6,773
block_0762,PDDPoS,node_0327,3,6,727
block_0763,PDDPoS,node_0045,3,6,631
block_0764,PDDPoS,node_0263,3,6,771
block_0765,PDDPoS,node_0373,3,6,734
block_0766,PDDPoS,node_0093,3,6,697
block_0767,PDDPoS,node_0170,3,6,611
block_0768,PDDPoS,node_0238,3,6,530
block_0769,PDDPoS,node_0495,3,6,770
block_0770,PDDPoS,node_0211,3,6,626
block_0771,PDDPoS,node_0277,3,6,721
block_0772,PDDPoS,node_0219,3,6,566
block_0773,PDDPoS,node_0358,3,6,553
block_0774,PDDPoS,node_0138,3,6,773
block_0775,PDDPoS,node_0107,3,6,768
block_0776,PDDPoS,node_0356,3,6,554
block_0777,PDDPoS,node_0166,3,6,534
block_0778,PDDPoS,node_0440,3,6,641
block_0779,PDDPoS,node_0096,3,6,752
block_0780,PDDPoS,node_0201,3,6,610
block_0781,PDDPoS,node_0104,3,7,576
block_0782,PDDPoS,node_0001,3,7,697
block_0783,PDDPoS,node_0199,3,7,663
block_0784,PDDPoS,node_0280,3,7,575
block_0785,PDDPoS,node_0484,3,7,616
block_0786,PDDPoS,node_0484,3,7,594
block_0787,PDDPoS,node_0311,3,7,774
block_0788,PDDPoS,node_0123,3,7,772
block_0789,PDDPoS,node_0381,3,7,551
block_0790,PDDPoS,node_0500,3,7,610
block_0791,PDDPoS,node_0461,3,7,635
block_0792,PDDPoS,node_0327,3,7,768
block_0793,PDDPoS,node_0045,3,7,685
block_0794,PDDPoS,node_0263,3,7,772
block_0795,PDDPoS,node_0421,3,7,684
block_0796,PDDPoS,node_0093,3,7,563
block_0797,PDDPoS,node_0170,3,7,562
block_0798,PDDPoS,node_0238,3,7,556
block_0799,PDDPoS,node_0495,3,7,703
block_0800,PDDPoS,node_0211,3,7,720
block_0801,PDDPoS,node_0277,3,7,731
block_0802,PDDPoS,node_0219,3,7,539
block_0803,PDDPoS,node_0358,3,7,742
block_0804,PDDPoS,node_0138,3,7,658
block_0805,PDDPoS,node_0107,3,7,717
block_0806,PDDPoS,node_0356,3,7,671
block_0807,PDDPoS,node_0166,3,7,600
block_0808,PDDPoS,node_0440,3,7,755
block_0809,PDDPoS,node_0096,3,7,560
block_0810,PDDPoS,node_0201,3,7,603
block_0811,PDDPoS,node_0104,3,8,648
block_0812,PDDPoS,node_0001,3,8,764
block_0813,PDDPoS,node_0199,3,8,580
block_0814,PDDPoS,node_0280,3,8,775
block_0815,PDDPoS,node_0237,3,8,638
block_0816,PDDPoS,node_0484,3,8,676
block_0817,PDDPoS,node_0311,3,8,597
block_0818,PDDPoS,node_0123,3,8,774
block_0819,PDDPoS,node_0381,3,8,768
block_0820,PDDPoS,node_0500,3,8,660
block_0821,PDDPoS,node_0461,3,8,776
block_0822,PDDPoS,node_0327,3,8,609
block_0823,PDDPoS,node_0045,3,8,652
block_0824,PDDPoS,node_0263,3,8,666
block_0825,PDDPoS,node_0421,3,8,745
block_0826,PDDPoS,node_0093,3,8,589
block_0827,PDDPoS,node_0238,3,8,774
block_0828,PDDPoS,node_0238,3,8,746
block_0829,PDDPoS,node_0495,3,8,770
block_0830,PDDPoS,node_0211,3,8,600
block_0831,PDDPoS,node_0277,3,8,732
block_0832,PDDPoS,node_0219,3,8,777
block_0833,PDDPoS,node_0138,3,8,776
block_0834,PDDPoS,node_0138,3,8,777
block_0835,PDDPoS,node_0107,3,8,778
block_0836,PDDPoS,node_0356,3,8,627
block_0837,PDDPoS,node_0166,3,8,777
block_0838,PDDPoS,node_0440,3,8,755
block_0839,PDDPoS,node_0096,3,8,766
block_0840,PDDPoS,node_0201,3,8,621
block_0841,PDDPoS,node_0387,3,9,670
block_0842,PDDPoS,node_0001,3,9,752
block_0843,PDDPoS,node_0199,3,9,580
block_0844,PDDPoS,node_0280,3,9,541
block_0845,PDDPoS,node_0237,3,9,748
block_0846,PDDPoS,node_0484,3,9,696
block_0847,PDDPoS,node_0311,3,9,755
block_0848,PDDPoS,node_0123,3,9,778
block_0849,PDDPoS,node_0381,3,9,777
block_0850,PDDPoS,node_0500,3,9,662
block_0851,PDDPoS,node_0461,3,9,649
block_0852,PDDPoS,node_0384,3,9,650
block_0853,PDDPoS,node_0045,3,9,564
block_0854,PDDPoS,node_0263,3,9,732
block_0855,PDDPoS,node_0421,3,9,768
block_0856,PDDPoS,node_0093,3,9,660
block_0857,PDDPoS,node_0185,3,9,704
block_0858,PDDPoS,node_0238,3,9,589
block_0859,PDDPoS,node_0495,3,9,632
block_0860,PDDPoS,node_0211,3,9,742
block_0861,PDDPoS,node_0277,3,9,750
block_0862,PDDPoS,node_0219,3,9,767
block_0863,PDDPoS,node_0121,3,9,693
block_0864,PDDPoS,node_0138,3,9,579
block_0865,PDDPoS,node_0292,3,9,776
block_0866,PDDPoS,node_0356,3,9,753
block_0867,PDDPoS,node_0440,3,9,658
block_0868,PDDPoS,node_0440,3,9,630
block_0869,PDDPoS,node_0096,3,9,720
block_0870,PDDPoS,node_0201,3,9,673
block_0871,PDDPoS,node_0387,3,10,744
block_0872,PDDPoS,node_0001,3,10,612
block_0873,PDDPoS,node_0199,3,10,592
block_0874,PDDPoS,node_0280,3,10,749
block_0875,PDDPoS,node_0237,3,10,522
block_0876,PDDPoS,node_0484,3,10,716
block_0877,PDDPoS,node_0311,3,10,627
block_0878,PDDPoS,node_0123,3,10,769
block_0879,PDDPoS,node_0381,3,10,588
block_0880,PDDPoS,node_0500,3,10,772
block_0881,PDDPoS,node_0461,3,10,774
block_0882,PDDPoS,node_0384,3,10,769
block_0883,PDDPoS,node_0045,3,10,734
block_0884,PDDPoS,node_0263,3,10,761
block_0885,PDDPoS,node_0421,3,10,774
block_0886,PDDPoS,node_0093,3,10,600
block_0887,PDDPoS,node_0185,3,10,577
block_0888,PDDPoS,node_0238,3,10,686
block_0889,PDDPoS,node_0495,3,10,680
block_0890,PDDPoS,node_0211,3,10,581
block_0891,PDDPoS,node_0277,3,10,745
block_0892,PDDPoS,node_0219,3,10,745
block_0893,PDDPoS,node_0121,3,10,745
block_0894,PDDPoS,node_0138,3,10,767
block_0895,PDDPoS,node_0292,3,10,745
block_0896,PDDPoS,node_0356,3,10,762
block_0897,PDDPoS,node_0030,3,10,568
block_0898,PDDPoS,node_0440,3,10,776
block_0899,PDDPoS,node_0096,3,10,776
block_0900,PDDPoS,node_0201,3,10,722
block_0901,PDDPoS,node_0255,4,1,772
block_0902,PDDPoS,node_0277,4,1,624
block_0001,DPoS,node_0315,1,1,547
block_0002,DPoS,node_0303,1,1,621
block_0003,DPoS,node_0003,1,1,605
block_0004,DPoS,node_0403,1,1,528
block_0005,DPoS,node_0039,1,1,776
block_0006,DPoS,node_0336,1,1,695
block_0007,DPoS,node_0103,1,1,701
block_0008,DPoS,node_0442,1,1,777
block_0009,DPoS,node_0463,1,1,777
block_0010,DPoS,node_0450,1,1,778
block_0011,DPoS,node_0383,1,1,661
block_0012,DPoS,node_0086,1,1,776
block_0013,DPoS,node_0194,1,1,777
block_0014,DPoS,node_0498,1,1,586
block_0015,DPoS,node_0209,1,1,777
block_0016,DPoS,node_0421,1,1,778
block_0017,DPoS,node_0497,1,1,777
block_0018,DPoS,node_0333,1,1,625
block_0019,DPoS,node_0425,1,1,778
block_0020,DPoS,node_0500,1,1,653
block_0021,DPoS,node_0352,1,1,777
block_0022,DPoS,node_0486,1,1,543
block_0023,DPoS,node_0494,1,1,684
block_0024,DPoS,node_0459,1,1,778
block_0025,DPoS,node_0120,1,1,637
block_0026,DPoS,node_0475,1,1,773
block_0027,DPoS,node_0479,1,1,771
block_0028,DPoS,node_0067,1,1,702
block_0029,DPoS,node_0067,1,1,778
block_0030,DPoS,node_0192,1,1,664
block_0031,DPoS,node_0315,1,2,663
block_0032,DPoS,node_0303,1,2,614
block_0033,DPoS,node_0003,1,2,777
block_0034,DPoS,node_0403,1,2,605
block_0035,DPoS,node_0039,1,2,567
block_0036,DPoS,node_0336,1,2,766
block_0037,DPoS,node_0103,1,2,613
block_0038,DPoS,node_0442,1,2,744
block_0039,DPoS,node_0463,1,2,757
block_0040,DPoS,node_0450,1,2,777
block_0041,DPoS,node_0383,1,2,774
block_0042,DPoS,node_0086,1,2,560
block_0043,DPoS,node_0194,1,2,534
block_0044,DPoS,node_0498,1,2,777
block_0045,DPoS,node_0209,1,2,778
block_0046,DPoS,node_0421,1,2,538
block_0047,DPoS,node_0497,1,2,710
block_0048,DPoS,node_0333,1,2,726
block_0049,DPoS,node_0425,1,2,677
block_0050,DPoS,node_0500,1,2,656
block_0051,DPoS,node_0352,1,2,778
block_0052,DPoS,node_0486,1,2,701
block_0053,DPoS,node_0494,1,2,662
block_0054,DPoS,node_0459,1,2,688
block_0055,DPoS,node_0120,1,2,686
block_0056,DPoS,node_0475,1,2,618
block_0057,DPoS,node_0479,1,2,573
block_0058,DPoS,node_0201,1,2,739
block_0059,DPoS,node_0067,1,2,778
block_0060,DPoS,node_0192,1,2,607
block_0061,DPoS,node_0315,1,3,724
block_0062,DPoS,node_0303,1,3,567
block_0063,DPoS,node_0003,1,3,776
block_0064,DPoS,node_0039,1,3,777
block_0065,DPoS,node_0039,1,3,778
block_0066,DPoS,node_0336,1,3,778
block_0067,DPoS,node_0103,1,3,529
block_0068,DPoS,node_0442,1,3,567
block_0069,DPoS,node_0463,1,3,778
block_0070,DPoS,node_0450,1,3,777
block_0071,DPoS,node_0383,1,3,710
block_0072,DPoS,node_0086,1,3,717
block_0073,DPoS,node_0194,1,3,729
block_0074,DPoS,node_0498,1,3,569
block_0075,DPoS,node_0209,1,3,733
block_0076,DPoS,node_0421,1,3,662
block_0077,DPoS,node_0497,1,3,778
block_0078,DPoS,node_0333,1,3,559
block_0079,DPoS,node_0425,1,3,619
block_0080,DPoS,node_0500,1,3,601
block_0081,DPoS,node_0352,1,3,734
block_0082,DPoS,node_0486,1,3,671
block_0083,DPoS,node_0494,1,3,710
block_0084,DPoS,node_0459,1,3,552
block_0085,DPoS,node_0120,1,3,548
block_0086,DPoS,node_0475,1,3,778
block_0087,DPoS,node_0479,1,3,562
block_0088,DPoS,node_0201,1,3,729
block_0089,DPoS,node_0067,1,3,778
block_0090,DPoS,node_0192,1,3,776
block_0091,DPoS,node_0315,1,4,764
block_0092,DPoS,node_0303,1,4,778
block_0093,DPoS,node_0003,1,4,691
block_0094,DPoS,node_0020,1,4,688
block_0095,DPoS,node_0039,1,4,767
block_0096,DPoS,node_0336,1,4,708
block_0097,DPoS,node_0103,1,4,778
block_0098,DPoS,node_0442,1,4,633
block_0099,DPoS,node_0463,1,4,700
block_0100,DPoS,node_0450,1,4,552
block_0101,DPoS,node_0383,1,4,775
block_0102,DPoS,node_0086,1,4,777
block_0103,DPoS,node_0194,1,4,654
block_0104,DPoS,node_0498,1,4,597
block_0105,DPoS,node_0209,1,4,777
block_0106,DPoS,node_0421,1,4,670
block_0107,DPoS,node_0497,1,4,548
block_0108,DPoS,node_0333,1,4,621
block_0109,DPoS,node_0425,1,4,640
block_0110,DPoS,node_0500,1,4,677
block_0111,DPoS,node_0352,1,4,687
block_0112,DPoS,node_0486,1,4,740
block_0113,DPoS,node_0494,1,4,756
block_0114,DPoS,node_0459,1,4,775
block_0115,DPoS,node_0120,1,4,774
block_0116,DPoS,node_0475,1,4,742
block_0117,DPoS,node_0479,1,4,684
block_0118,DPoS,node_0201,1,4,666
block_0119,DPoS,node_0067,1,4,777
block_0120,DPoS,node_0192,1,4,562
block_0121,DPoS,node_0315,1,5,723
block_0122,DPoS,node_0303,1,5,662
block_0123,DPoS,node_0003,1,5,775
block_0124,DPoS,node_0020,1,5,570
block_0125,DPoS,node_0039,1,5,535
block_0126,DPoS,node_0336,1,5,662
block_0127,DPoS,node_0103,1,5,638
block_0128,DPoS,node_0442,1,5,587
block_0129,DPoS,node_0463,1,5,777
block_0130,DPoS,node_0450,1,5,662
block_0131,DPoS,node_0383,1,5,701
block_0132,DPoS,node_0086,1,5,633
block_0133,DPoS,node_0194,1,5,774
block_0134,DPoS,node_0498,1,5,691
block_0135,DPoS,node_0209,1,5,773
block_0136,DPoS,node_0421,1,5,538
block_0137,DPoS,node_0497,1,5,776
block_0138,DPoS,node_0333,1,5,611
block_0139,DPoS,node_0425,1,5,739
block_0140,DPoS,node_0500,1,5,644
block_0141,DPoS,node_0352,1,5,668
block_0142,DPoS,node_0486,1,5,712
block_0143,DPoS,node_0049,1,5,553
block_0144,DPoS,node_0120,1,5,580
block_0145,DPoS,node_0120,1,5,777
block_0146,DPoS,node_0475,1,5,775
block_0147,DPoS,node_0479,1,5,711
block_0148,DPoS,node_0201,1,5,778
block_0149,DPoS,node_0067,1,5,667
block_0150,DPoS,node_0192,1,5,777
block_0151,DPoS,node_0315,1,6,703
block_0152,DPoS,node_0303,1,6,750
block_0153,DPoS,node_0003,1,6,777
block_0154,DPoS,node_0020,1,6,627
block_0155,DPoS,node_0039,1,6,596
block_0156,DPoS,node_0336,1,6,754
block_0157,DPoS,node_0103,1,6,771
block_0158,DPoS,node_0442,1,6,625
block_0159,DPoS,node_0463,1,6,705
block_0160,DPoS,node_0450,1,6,756
block_0161,DPoS,node_0383,1,6,731
block_0162,DPoS,node_0086,1,6,777
block_0163,DPoS,node_0194,1,6,664
block_0164,DPoS,node_0498,1,6,776
block_0165,DPoS,node_0209,1,6,649
block_0166,DPoS,node_0421,1,6,777
block_0167,DPoS,node_0497,1,6,681
block_0168,DPoS,node_0333,1,6,709
block_0169,DPoS,node_0425,1,6,778
block_0170,DPoS,node_0500,1,6,543
block_0171,DPoS,node_0077,1,6,605
block_0172,DPoS,node_0486,1,6,759
block_0173,DPoS,node_0049,1,6,655
block_0174,DPoS,node_0046,1,6,735
block_0175,DPoS,node_0120,1,6,777
block_0176,DPoS,node_0475,1,6,640
block_0177,DPoS,node_0479,1,6,633
block_0178,DPoS,node_0201,1,6,545
block_0179,DPoS,node_0192,1,6,775
block_0180,DPoS,node_0192,1,6,603
block_0181,DPoS,node_0315,1,7,777
block_0182,DPoS,node_0303,1,7,637
block_0183,DPoS,node_0003,1,7,559
block_0184,DPoS,node_0020,1,7,525
block_0185,DPoS,node_0010,1,7,662
block_0186,DPoS,node_0336,1,7,774
block_0187,DPoS,node_0103,1,7,776
block_0188,DPoS,node_0442,1,7,543
block_0189,DPoS,node_0463,1,7,605
block_0190,DPoS,node_0450,1,7,774
block_0191,DPoS,node_0383,1,7,608
block_0192,DPoS,node_0086,1,7,709
block_0193,DPoS,node_0194,1,7,774
block_0194,DPoS,node_0498,1,7,661
block_0195,DPoS,node_0209,1,7,698
block_0196,DPoS,node_0421,1,7,670
block_0197,DPoS,node_0497,1,7,560
block_0198,DPoS,node_0333,1,7,776
block_0199,DPoS,node_0425,1,7,534
block_0200,DPoS,node_0500,1,7,564
block_0201,DPoS,node_0077,1,7,659
block_0202,DPoS,node_0486,1,7,771
block_0203,DPoS,node_0049,1,7,775
block_0204,DPoS,node_0046,1,7,563
block_0205,DPoS,node_0120,1,7,622
block_0206,DPoS,node_0475,1,7,563
block_0207,DPoS,node_0479,1,7,716
block_0208,DPoS,node_0201,1,7,536
block_0209,DPoS,node_0406,1,7,643
block_0210,DPoS,node_0192,1,7,626
block_0211,DPoS,node_0315,1,8,706
block_0212,DPoS,node_0303,1,8,673
block_0213,DPoS,node_0003,1,8,775
block_0214,DPoS,node_0020,1,8,776
block_0215,DPoS,node_0010,1,8,566
block_0216,DPoS,node_0336,1,8,535
block_0217,DPoS,node_0103,1,8,591
block_0218,DPoS,node_0442,1,8,778
block_0219,DPoS,node_0463,1,8,778
block_0220,DPoS,node_0450,1,8,778
block_0221,DPoS,node_0383,1,8,777
block_0222,DPoS,node_0086,1,8,655
block_0223,DPoS,node_0194,1,8,759
block_0224,DPoS,node_0498,1,8,568
block_0225,DPoS,node_0209,1,8,537
block_0226,DPoS,node_0421,1,8,571
block_0227,DPoS,node_0497,1,8,586
block_0228,DPoS,node_0333,1,8,776
block_0229,DPoS,node_0425,1,8,778
block_0230,DPoS,node_0500,1,8,588
block_0231,DPoS,node_0077,1,8,614
block_0232,DPoS,node_0370,1,8,682
block_0233,DPoS,node_0049,1,8,651
block_0234,DPoS,node_0046,1,8,696
block_0235,DPoS,node_0120,1,8,773
block_0236,DPoS,node_0475,1,8,695
block_0237,DPoS,node_0479,1,8,594
block_0238,DPoS,node_0201,1,8,777
block_0239,DPoS,node_0406,1,8,770
block_0240,DPoS,node_0192,1,8,778
block_0241,DPoS,node_0315,1,9,613
block_0242,DPoS,node_0303,1,9,777
block_0243,DPoS,node_0003,1,9,692
block_0244,DPoS,node_0020,1,9,763
block_0245,DPoS,node_0010,1,9,774
block_0246,DPoS,node_0031,1,9,555
block_0247,DPoS,node_0103,1,9,627
block_0248,DPoS,node_0442,1,9,776
block_0249,DPoS,node_0463,1,9,606
block_0250,DPoS,node_0450,1,9,777
block_0251,DPoS,node_0383,1,9,745
block_0252,DPoS,node_0086,1,9,777
block_0253,DPoS,node_0194,1,9,650
block_0254,DPoS,node_0498,1,9,647
block_0255,DPoS,node_0421,1,9,619
block_0256,DPoS,node_0421,1,9,752
block_0257,DPoS,node_0497,1,9,659
block_0258,DPoS,node_0333,1,9,776
block_0259,DPoS,node_0425,1,9,772
block_0260,DPoS,node_0500,1,9,778
block_0261,DPoS,node_0077,1,9,778
block_0262,DPoS,node_0370,1,9,728
block_0263,DPoS,node_0049,1,9,778
block_0264,DPoS,node_0046,1,9,639
block_0265,DPoS,node_0120,1,9,778
block_0266,DPoS,node_0475,1,9,649
block_0267,DPoS,node_0479,1,9,757
block_0268,DPoS,node_0201,1,9,777
block_0269,DPoS,node_0406,1,9,613
block_0270,DPoS,node_0192,1,9,699
block_0271,DPoS,node_0315,1,10,638
block_0272,DPoS,node_0303,1,10,689
block_0273,DPoS,node_0003,1,10,755
block_0274,DPoS,node_0020,1,10,587
block_0275,DPoS,node_0010,1,10,680
block_0276,DPoS,node_0031,1,10,533
block_0277,DPoS,node_0103,1,10,777
block_0278,DPoS,node_0442,1,10,777
block_0279,DPoS,node_0463,1,10,630
block_0280,DPoS,node_0450,1,10,777
block_0281,DPoS,node_0383,1,10,775
block_0282,DPoS,node_0086,1,10,532
block_0283,DPoS,node_0194,1,10,535
block_0284,DPoS,node_0498,1,10,566
block_0285,DPoS,node_0271,1,10,778
block_0286,DPoS,node_0421,1,10,766
block_0287,DPoS,node_0497,1,10,637
block_0288,DPoS,node_0333,1,10,648
block_0289,DPoS,node_0097,1,10,585
block_0290,DPoS,node_0500,1,10,778
block_0291,DPoS,node_0077,1,10,777
block_0292,DPoS,node_0370,1,10,588
block_0293,DPoS,node_0049,1,10,602
block_0294,DPoS,node_0046,1,10,724
block_0295,DPoS,node_0120,1,10,591
block_0296,DPoS,node_0475,1,10,612
block_0297,DPoS,node_0201,1,10,548
block_0298,DPoS,node_0201,1,10,677
block_0299,DPoS,node_0406,1,10,741
block_0300,DPoS,node_0192,1,10,575
block_0301,DPoS,node_0133,2,1,778
block_0302,DPoS,node_0401,2,1,569
block_0303,DPoS,node_0386,2,1,596
block_0304,DPoS,node_0100,2,1,559
block_0305,DPoS,node_0084,2,1,667
block_0306,DPoS,node_0443,2,1,599
block_0307,DPoS,node_0161,2,1,775
block_0308,DPoS,node_0256,2,1,585
block_0309,DPoS,node_0461,2,1,750
block_0310,DPoS,node_0302,2,1,608
block_0311,DPoS,node_0307,2,1,574
block_0312,DPoS,node_0285,2,1,777
block_0313,DPoS,node_0093,2,1,625
block_0314,DPoS,node_0435,2,1,699
block_0315,DPoS,node_0282,2,1,712
block_0316,DPoS,node_0060,2,1,739
block_0317,DPoS,node_0052,2,1,562
block_0318,DPoS,node_0493,2,1,778
block_0319,DPoS,node_0343,2,1,714
block_0320,DPoS,node_0484,2,1,636
block_0321,DPoS,node_0114,2,1,778
block_0322,DPoS,node_0424,2,1,651
block_0323,DPoS,node_0489,2,1,777
block_0324,DPoS,node_0359,2,1,623
block_0325,DPoS,node_0080,2,1,774
block_0326,DPoS,node_0107,2,1,536
block_0327,DPoS,node_0107,2,1,765
block_0328,DPoS,node_0138,2,1,563
block_0329,DPoS,node_0141,2,1,778
block_0330,DPoS,node_0193,2,1,774
block_0331,DPoS,node_0133,2,2,591
block_0332,DPoS,node_0401,2,2,599
block_0333,DPoS,node_0386,2,2,602
block_0334,DPoS,node_0100,2,2,775
block_0335,DPoS,node_0084,2,2,778
block_0336,DPoS,node_0443,2,2,561
block_0337,DPoS,node_0161,2,2,715
block_0338,DPoS,node_0256,2,2,588
block_0339,DPoS,node_0461,2,2,619
block_0340,DPoS,node_0302,2,2,755
block_0341,DPoS,node_0409,2,2,634
